date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,restaurantID
12/1/2009,bxi4ci0yMNtpranOGfjgAA,-1Zu-olVyfi2wioMTdOjLA,What can I say the food is the BEST! The service is great and they are great with kids.  I love the family feels and the over the top customer service.  I drive from O'hare to just eat a cuban sandwhich and a cafe con leche.  Yummy!,5,0,0,0,0,IuFEm-19YYh49T5ZlvwkDA
10/18/2009,wIXQX4Xu7KRyJoh92lAplA,EqRHpzt00oJTr7saA9pE5g,Could it be because I was starving and in need of food to coat my stomach after a night of drinking that I find this restaurant really good?? I woke up at 8ish and immediately regretted drinking the night before and not eating after (usually helps me to prevent this hideous hangover). I know the other restaurant that I always go to opens really late which doesn't help when you need food ASAP! Tank Noodle opens at 8:30am!!!! WHOOO HOOO!!! Thank you thank you for opening that early! One thing I remember every time I walk by this restaurant is it is always packed!!! Always have a long ass line!! I used to wonder why *duh selle! * cuz maybe their Pho is good!,4,0,0,0,0,ALwH81_sqskLmwfWS-_eeQ
8/25/2009,VK0MszuHkX8VejTg-vVoOQ,qblz4CzxHaubFqf-xBeZIw,"It took us almost a year to get back to the 90 Miles Cuban cafe. It was better than I remembered it. The staff was still as wonderful as ever, and the food seemed to get better. We did the Croquettes, and the Cuban tamale's for an appetizer and the Cuban Sandwich for the entree. Everything was mouth watering. I can't recommend this place enough. If you haven't tried this place yet, get off of your ass and do it. This is going to be the place that I get all of my take out food for Bears games this season. Football, and a Cuban Sandwich. Heaven Indeed!!!!",5,6,6,5,0,IuFEm-19YYh49T5ZlvwkDA
9/20/2011,EoEjaksbc0zYx6VPZItv2A,tCZC19oVnPesH1SOgRIwBw,"awesome place, good food and great service. little expensive though. i will come back here if there is any special occasion.",4,0,0,0,1,43rd1LKcZRIunySzbMsyLQ
10/10/2009,wCPpLR6AHW1HA6N2QSqQwA,-k_Z4kiL1yW2MSTCOJFzmA,"Pequod's used to be one of my favorite pizza spots in Chicago; after my recent experience with them I will never order from the again.After and hour and 40 minutes of placing my order I still had no pizza.  I called to ask the status, the girl who answered was less than pleasant.  When the pizza finally arrived, it was completely wrong.  Wanted vegetarian and got all meat toppings.  I called to complain and was only offered a $5 discount on my next pizza (oh excuse me, they would send me a new pizza but I think after an 1:40 minutes I would've been on to my next meal.)   At least offer a free pizza!!  NEVER ordering from them again.",1,0,0,0,1,DXwSYgiXqIVNdO9dazel6w
6/24/2011,ewgyRzWI4clYjPbP6_5osw,fxto0acq228-N6lcCKWRew,"Garcia's has great food at a great price! Can't be in the area and not stop for a steak burrito. If you gotta have great Mexican food, you gotta have Garcia's.",5,0,0,0,1,08X_5WTOVNvk4SgPRKBjjQ
1/5/2010,qG-0IO-yVwAwXZtasuSqSg,CNleR8AqYQwvZN3mI4PH3Q,"Great beer and great food. Hopleaf is one of the best bars in Chicago hands down. I recently attend an event in their upstairs room and it was a cool extention to an already great place. If you have not been here yet, make a point to go.",5,0,0,0,1,sR4EOfPuI-at41uIxIZPhw
5/16/2009,nGLNHDtvx4TgupdsohW6sA,UIoBZfmqfXPUSlJEeAGb_w,"I went with a group of friends to Yolk on a recent Sunday morning, only to be told the wait would be an hour.  We weren't thrilled, but decided to wait anyway (happily enjoying the gorgeous weather outside).  Surprisingly, Yolk was worth the wait.  The food was deelish, the service was awesome, and the price was right.  I'd **totally** go back again.",4,0,0,0,1,CwPi6NVuJIZZx4IBcTekFQ
8/12/2008,lLDqPXVZ856J5CHzhCX7yQ,lp4eV2y63ihsAznYVMwERw,Fantastic. Thats all.,5,0,0,0,1,qkfBgSCbekH3DHTanVL1_w
6/25/2011,scvPpsDRlG4qgqAJRPvP6w,ujYRCt0JWSuF--l3isYcgA,"We were a group of three couples. Most of us were �South Asians except one white woman married to one of us. We are all in our seventies and �are highly successful professionals of repute.I read a review by Cynthia Y from San Francisco. She thought �that a patronizing behavior of the staff was due to their young age and felt it (again, Asian thing). Here I personally felt it too at least initially. �I have become good at noticing such behavior when dealt by salesmen, �waiters and management in a fancy restaurants or even when shopping for an expensive car. It is as if he (mostly men do it.) thinks that I can not really afford such luxury and am being a nuisense.Cynthea V has described this feeling well and I will not repeat it.The waiters and the staff at Alinea were a little stiff, officious and acted 'properly' �in the beginning. So much so, that, at one point one of us asked a waiter why are you so serious After that the things went smoothly. I wanted to see their wine list, and I was made to feel that ' unless one orders a wine from the list it was not appreciated It so happened that I own at least three Bordeaux cases in my cellar (which made me feel good) from that list. It made me feel good.We chose their own menu with wine pairing. We did this as we wanted to experience the cuisine art at work . It was an excellent experience and I will give this restaurant a 5. Each course was an experience and we enjoyed it immensely. The best part was the dessert art display and it was wonderful even if we had to wait for the master chef .Being where we are in age and worldly experience we were relaxed and enjoyed ourselves. We even made the staff have fun with us. I must say that the room we sat, �was noisy; it was hard to carry on our conversation. We �complained to one of the waiters �about it but with no result.The entry hall to the restaurant is dark and �unfriendly to an older guest, hard to see and afraid to negotiate the hall and the stairs. �The bill was about $825.00 per couple and I felt it was OK.I would recommend this restaurant 'once in a life ' experience.",5,0,0,0,1,pbEiXam9YJL3neCYHGwLUA
12/7/2007,pCST9Mzrtgh_1jkNs7C6vw,svgOVj7ObkosvcAs6qlIxA,Great Food! Great Atmosphere! Opa!!!Must Eat!!!!!,4,0,0,0,1,_UJ3KqtHIHjExbAg-iIGUA
1/22/2012,vGomDly-qcjFtLF5dVedCg,wqoYA88cWz5hSJbNiyiSaA,"Just a friendly warning to others...we experienced horrible service at the greektown location.  We will not be back.  We arrived at 9:30am on a Sunday and got a table right away.  If you decide to try this place on a weekend, I would recommend going before 10am, because it did get busy at that time.  We were rushed to order right when we sat down and the menu is quite extensive so we asked for a few minutes.  Even though she came back twice in one minute, it wasn't that big of a deal and we ordered several things off the menu.  The coffee smells a little burnt and tastes bitter--not my favorite--had to put a lot of cream in it.  The juices we tried were smooth but not good flavor combinations.  The donut pancakes were fine but doughy in the middle.  The potatoes and eggs were fine.  The service was frustrating.  We weren't there but 20 minutes and they tried to clear my friend's coffee cup away from her.  It was empty because no one cared to refill her cup.  There were 4 young girls (hostesses?) standing behind us just staring at tables to get them to leave.  Plus there was an older man breathing down my neck and instructing the bus boys to clear away everything immediately.  We were still eating when they took one of our plates.  We had to ask maybe 4 times in the meal to leave something on our table.  I am very aware of people waiting for tables and will not stay at a busy place just sipping on coffee for hours, but I started to feel angry that we were rushed throughout the whole meal.  It was rude and unnecessary.  We were there for less than 40 minutes for a party of 4 spending $25-$30 each plus tip.  Plus, there were only 2 parties waiting for a table at the time.Bottom line: there are so many options in Chicago that, even if the food was great, it's not worth rude customer service.",1,0,0,0,1,tCkwBTuEFvhuaBoEUWqbuQ
10/25/2009,dcwQUAVRh8DWourOHOP_yw,H_kEzVkx49IFECJ6zTtsCQ,"VERY GOOD. I always have to stop in here when I crave quality Mexican food. It's the little touches that make this place stand out- the bowl of spicy peppers and carrots they serve on the table. The soup they give you while you wait for your meal.The quality of the enchiladas is very good. The sauces are delicious. All around, a very good spot to eat. The ambiance is also very pleasant, they have carefully decorated the interior, it is NOT TACKY and it is very clean (unlike some other restaurants down the street).",5,0,0,0,1,cQnY_VneZisfUAqcbuEuKg
6/27/2011,ITw5,tO9WD5MrfrQ8Gze9wMqY4g,"This place has awesome food!  It's by far my favorite Chinese restaurant. However, it's a little bit pricey and now they've started charging $1 extra per person for rice.  They don't ask if you want it either--they just give it to you and then it shows up on your bill.   The staff is either really nice and helpful or fairly rude depending on the day and who's working. However, their food just can't be beat and they have an amazing selection!",4,0,0,1,0,yBRaSkuYwFhYEoucDyD0lA
3/21/2011,P0Tk1ZyShnB79Sc8rJzb9g,QJwN1k1OhhfCHFG_Gdeo0w,"I ate dinner with my friends at Giordano's pizza,and it was amazing. It was outstanding customer service and delicious food. Everyone should try to have a meal or drink at this restaurant one day!",5,0,0,0,1,z_qEuUuRWIq4O-YufXHf1w
6/28/2010,Q0xSPkY-zSSblLEBh,9FEdHch9nZPk44pNutwMNQ,"I waited 30 minutes to order, and I can't even believe I'm saying this, but it was worth it.  WAY worth it.  Food is incredible.  If you can eat outside when it's nice outside, great, but you don't come for the ambiance and accomodations, you come for the food. Just go..",5,0,0,0,0,jGiKIJCVLZHXQDSNnSLPsw
1/1/2011,ihWOyQAlhsYAu_jF3TsS-Q,_DmFIhw5Zn0nxbwlLWAJtA,"Fabulous food, great decor both upstairs and downstairs.  My only complaint is that I do not like eating in the dark.",4,0,0,0,1,sDYjKyI_67eUhFAqVneYjA
6/4/2011,fmtMTFUiPK3XiNUYfReyaA,OaRTQVgLIBAvEIU23anXdw,"this is a great place!  the value to me is not as good as texas brazil, but this food is definitely quality.  the salad bar is great!  service is professional.  i have never had to wait more than 15minutes to get a table here.  even with coupons, my bill for two people always seemed to get near $200.  if you like meat, this is a great place to definitely goi have been back many timesthey have many coupons you can get if you search online and also i receive them in the mail from time to time",4,0,0,0,1,1iehp7Z2kejBq3RSeb4Dxg
8/31/2012,lls2rcv5CyQgRodltPfeJQ,cY0T96nYZ2Fsl2WgvVE9FA,"Quality Mexican cuisine - tasty and spicy, and delicious desserts (fortunately, they are not spicy:) ).",4,0,0,0,1,jGiKIJCVLZHXQDSNnSLPsw
6/25/2012,VyBXByQdU4lhZqeHSe7BFg,9iAyCX-XCMFBZyMyS1cowQ,Sooo amazing! One of my favorite restaurants of all time! I absolutely love their steak and corn cakes. Everything there is so delicious; I also enjoy Frontera's line of salsa and guacamole mix!,5,0,0,0,1,AqgG-1aD6JYj9D6OmBWO3w
12/30/2008,xVNPQHVxLoJcZrTygwNx,Cd0-DFIAsTJCRuJa0p4K6g,"Always good. Very busy usually but I've never had an extremely long wait or felt inconvenienced by the crowd - it's truly a testament to how quality the sushi is. The BYOB is such a plus considering the sushi is reasonably priced so overall you end up with a satisfying meal that doesn't end up being ridiculously expensive. They have a great version of a 'Mexican' Roll - which is my favorite but every time i go I can't shy away from ""THE WHITE DRAGON"" roll. Just do it.",4,0,0,0,0,mlhHPnHmjO2_ypcP5Vc9Zw
11/27/2010,OsMH9lAr,TNjqNdp4v-H1QI8cqpTVKA,"One of the best and most fun meals I've ever had in Chicago. I'm not sure really what else I could say that the 600 previous patrons haven't already. I guess I'll try... Of course the beers are great. They're great because the higher alcohol content sneaks up on ya, and definitely makes it worth the price. This is the first restaurant where I've ever had a fresh oyster. We order the smaller platter for four people, as three of us were oyster virgins. It would so good that we immediately ordered another sampling! We tried so many things of the menu. It was one of the few times where I've gone to a restaurant and pretty much tasted everything I wanted. It was liberating to tell the waiter, ""I want this, and this, and this, oh, and a side of this!"" Personally, I'd say that the mussels were my favorite dish of the night. A HUGE caldron of fresh mussels in a delicious garlicky broth was absolutely worth the fair price. Other favorites of the evening was the pork belly, roast chicken, and oddly, the brussel sprouts. I don't tend to comment on restaurant ""concepts"" or atmosphere, but this place has a vision. I loved the pig pen booths, and even though the restaurant was bustling and filled with loud conversations, as soon as we were sat in our ""pen"" the only people I could hear were my lovely dining companions. The lighting is also really cool. I love the big ball lanterns, and whatever bulbs they used just casted the most warm and inviting glow throughout the space. I love it, and can't wait to come back someday!",5,0,0,0,0,LMaoM2Ue2BR_HI9ba3JsZg
10/13/2011,vvrUMIITwn1M7RETZCsVmw,ZRnsUs9q6DbeJbOLjCY4ZA,"Had not been here prior. Was guided here today via Atlantic Aviation at PWK. I had the standard Superdawg and strawberry malt (don't see a malt  avail but rarely anymore), and a Whoopskidawg, which was...amazingly good. I will sure return...and tell everyone about this place. Thanks folks. Very well done.",5,0,0,0,0,FCcgXODBs6O7MGH3VZNyLQ
3/11/2009,utpxqR791uE3mOqY2UDg_g,LqnqtcKq5cHhjB7tyoo1jA,"Such amazing food.  Of all the vegetarian places I've tried, this one is the most likely to please your carnivore friends!  All your favorite meat flavors are wonderfully re-created in non-meat form.  Save room for dessert!",5,0,0,0,1,o54U2VkQama8FI30qDkWvw
10/26/2011,OuNt5gwYGlfCIL3xrJxvJw,Ovex8eMjnQ6QEI-14M0owQ,"If you an appreciate the genius of a foie-gras lollipop covered with Pop Rocks (the foie-llipop), then GE is the place you need to try. I went with my better half, my 17-year old son, and his SO. We all had the ten-course tasting menu (yes, two teenagers tried and LIKED the tasting menu). After each course (which also included several small dishes not on the menu), my son kept commenting , ""Well, THAT was the best course yet...""and yet each course kept improving! i was particularly impressed with the bison dish... and the deconstructed caesar with the brioche Twinkie was AWESOME! The service was fun and relaxed with none of the stuffiness generally associated with Michelin-starred establishments. I can honestly say that GE is easily among my top three faves in Chicago, along with Topolo and Avec.",5,0,0,0,0,LlHEzxQTiiLJokn2tli35A
9/7/2010,ikmljTythIdCw,b8hpsQAh7f54xcY5MIWI3Q,"Hands down best lunch I've had in recent memory. It truly is worth the wait; it's easier with a glass of their fresh lemonade (the hibiscus was quite tasty as well). Plus they have self-serve sparkling water on tap which was a perfect addition to a half-glass of the lemonade. I had the woodland mushroom torta and loved every bite - actually could have had at least one more. The bread is perfect - crunchy and light and the mushrooms incredibly flavorful, tangy and mellow at the same time. The fresh made ice cream with pasilla pepper brownie chucks and fresh local berries were amazing and the best dessert to finish off the savory delights!",5,0,0,0,0,jGiKIJCVLZHXQDSNnSLPsw
5/2/2012,u0nPt8kpdFZUXS5SBE0hlQ,E7r2xqeLHmcr7alXmjpAPA,It's great!,5,0,0,0,1,DXwSYgiXqIVNdO9dazel6w
6/20/2010,eZaYDDHtYHv03VKtzwuMHA,Tg7weY1KVAHKjW_AxAfM1A,"Authentic Szechauan style food with lots of flavors. My favorite is the String green beans with baby prawns, very spicy. I also like the spicy sole fish dish, Chufun noodle with lean pork, salt and pepper seafood delight is wonderful! Don't forget to try the spicy lamb dish and hot boiled beef or pork. This is my family's favorite restaurant. If you are brave, try the frog dish it's pretty good!!",5,2,0,0,0,yBRaSkuYwFhYEoucDyD0lA
7/22/2012,eGY7wgv0W17DfBKdDvhSkg,w7_bGpCVvSbZDdPCpyOOUg,I have had Wishbone delivered and it was solid - Seafood Chowder is good - Chicken Andouille Po' Boy is also good.,4,0,0,0,1,RYw_no9ohtCg09aKorVffg
8/11/2010,FFsFL5mlosI63tPJ6BFLUA,bVZ2BhyRwjzCSelfhkyWEA,"Tru was the best combination of excellent food and incredible service.  We went there to celebrate a birthday, and the staff made it a memorable and special event.  In addition to the extreme attention to detail, the staff was welcoming and friendly.  While expensive, I would definitely recommend Tru because I felt the food and service were superior to other fine dining establishments.  I enjoyed the experience much more than Everest, and maybe even Alinea.",5,0,0,0,1,AkfSndWBxnTn-LpmiL8aLA
12/13/2010,QGvTJlfNK-pmSc6ONra6RA,G-h3h2jH8CpCsTYEzVaB_A,"I've been to the Bad Apple several times because it's within walking distance of my apartment.  They have an extensive beer list, with lots of interesting microbrews.  Their burgers and fries are generally quite tasty, and I like their homemade ketchup.  I'm really upset that the delicious cumin burger that was on the menu this summer is no longer there.  It was amazing and should be brought back pronto.  I've also tried their fall salad, which was good but had too many candied walnuts relative to salad greens, making it a lot richer than I wanted.  I know I'll continue to be a regular at the Bad Apple, but I don't know if it's worth going out of your way for.  Also, I HATE the logo.  It looks really unprofessional, like it was done with early 1990's Clip Art.",4,0,0,0,1,GEpXn9rtTMtIj5NsGFiNQw
4/5/2011,9LK8k8JsoFDKVFcUxPtrxA,0Cxvzfzoo2ebY0aXINbsnA,"Mercat is a cool place with interesting food. The tapas are unique, well done and expensive. The restaurant itself is a large circular room with a high ceiling. It is located off the lobby in a classic old hotel on south Michigan Ave. The place has a distinctly chic urban vibe. Overall a very good experience.",4,0,0,0,1,o4NcUfco7JxOcyfKFWyAhg
12/7/2010,P1FCRJRwHH3rxz-5hlXo,mV-aBbm1kK1MVkdU8znSFQ,"Okay, so, don't tell anyone, but this place is basically the reason my hubby and I moved to Chicago. We were looking for a place to fit in. A place where chubby vegans belong -- and here it is, The Chicago Diner. Get the Halfpipe, thank me later. How many other vegans thought they'd said goodbye to greasy diner food? Milkshakes? But lo and behold! This place rocks my socks off every time. I have dreams about the gyros. I crave the savory sandwiches fortnightly. That chocolate chip cookie dough and peanut butter shake is the food of the gods. And it's not just greasy diner food. Their weekly specials, salads, and the rest of the menu reflect a diverse culinary journey. I just can't say enough good things about this place. Oh, except the dining room is too small. In warm weather it's okay because they have a lovely patio, but otherwise it can get cramped at peak hours. Still, totally worth it. I love you, Chicago Diner.",5,1,1,0,0,o54U2VkQama8FI30qDkWvw
10/28/2008,HGhadfkId2JjhzXnNKT3xg,Sq-hGzVq6zyWdiM6CDMjnA,"Sadly I was not impressed.  I had a single 14 inch pizza delivered to my apartment on a Saturday night.  When I placed my order I was told it would take 45 minutes to arrive.  I thought that was a bit ambitious, so I waited 90 minutes before calling to check the status of my order.  I was told, rather rudely, that my pizza was still in route and would arrive ""soon.""  Soon turned out to be two hours after I placed my order and COLD.  Honestly, if I wanted to heat up a pizza in the oven I would have simply bought one at the grocery store.  Decent pizza, but not worth the trouble.",2,0,0,0,1,tW2jfL-qMccAYZSghPBbHA
6/7/2010,RH1j12q7TsyCrWu8nssFEA,C3RNX6-IuTAvENhwhwLX6A,"It's amazing that the best fish I've had in the city is in this location. Fresh fish prepared in really unique ways. Great service. Good crowd. Laid-back atmosphere complete with cereal boxes behind the bar and a chalkboard menu.If you go, don't even think about anything on the printed menu - go straight for the chalkboard (brunch or dinner). Pretzelled walleye is amazing, as is the arctic char with spicy shrimp sauce. Jumbo bloody mary is presented with enormous shrimp and other tasty garnishes. If you're heading to Glenn's though, do understand that it's not your typical diner - make a reservation or be prepared to wait, even on weeknights when they run specials.",5,0,0,0,1,50gFzdVglOz88eFJ6v-26A
1/23/2007,StkF0bG-qsawYJuVJdcShA,6mYjnsVMdbtdmjy73ZoW3Q,"OMG! This is the best stuffed pizza ever!!! Went to the location in rosemont and it was fabu! Had a few drinks too... i think it made it even better. It was late on a sunday night and the staff was ready to go. They started picking up early and it was kind of annoying but it didnt affect the food. Even though it takes almost 1/2 to make, it was amazing! 1 piece and i was filled. 1 pizza could easily feed 4 people. It was even better cold the next morning. Enjoy!",5,1,0,0,0,ms5ge1XY9-Alu7HkybAMdQ
12/17/2011,tgbjSaEGOGyV6q1y13Mi8Q,Yva1UlQvZ-MGfJEQMWrk8Q,"This is a must dine restaurant. After we saw the this restaurant on television and its ratings, we knew we wanted to give it a try. Well, after dining tthis evening, this restaurant is a place we will visit and will dine with family and friends. They have great service, music, food and truly displays a true Cuban decor.",5,0,0,0,1,mCHto10PBQOKnefm7gholg
7/1/2011,7hXgJO4vpuBKBH3HuDF0jA,PCWM-LEs5CDX39qLDzuolA,Garcia's is one of my fallback restaurants. It's in a great location on Lincoln Ave in the heart of Lincoln Square. The food is decently priced and pretty good. The atmosphere is open and fun. It's a place to take parents when they're visiting. Pretty safe and one of my fave restaurants in the downtown Lincoln Square area (mostly because it's not over priced and pretentious and has decent food),4,1,0,1,0,08X_5WTOVNvk4SgPRKBjjQ
1/18/2012,aUdY4_QvkyvvhQy9ibgMRQ,XU_n_hZjvl2bBz6taozomA,Food is absolutely wonderful! An authentic Italian restaurant with amazing food! Its a local hot spot which is always busy on the weekends! My only issue is with how loud the first floor can be! So I usually end up on the second floor which is much more quiet. Great place!!,5,0,0,0,1,6PQTqW9j-sriDBQyQCJbjw
5/25/2010,NZPNFDboPXw-azJ48lWqFw,9JxHAhQzVYVMM2f2kuEofg,"What a rude restaurant!  We had heard great things about it, but the reality was otherwise.  The food was not good enough to justify the rude service.  I even got sick from eating it.  I've never felt so relieved to get something out of me!  This place is noisy and not worth the wait. You don't need more choices of beer to make a great bar, you just need a few good ones.",1,0,0,0,1,sR4EOfPuI-at41uIxIZPhw
12/22/2007,7oalWNmzqRiZPykJhdxD,SygwXJI8crPvG7owdPSeDA,"I liked the old building better, but am glad to see that Gino's is back in its Superior location. Service is spotty, and it takes a long time for the pizza to be prepared.  It's worth the wait.  Order a goddamn appetizer (fried ravioli, anyone?), be patient, and enjoy conversing with your friends (if you have any). On to the pizza.  Love the cornmeal crust!  Order a pizza with sausage patty  (not crumbled, for fuck's sake).  The sausage patty is the size of the pizza!  Fresh mozzarella cheese!   Awesome sauce!   You can't go wrong by going to any of the other pizza places in Chicago (Uno was outstanding, even!), but Gino's is my favorite.",4,0,0,0,0,ibreTMGGaQSanZttUchjKg
8/16/2009,nRuoGCDTc1mTQ3TMfPeGZw,FjWU20td6JEZwYKrRio4kA,"Wow, probably the best pan pizza I've ever had bar none. From crust to the toppings, especially the sausage, it was great. There isn't much else I can add, the bar has a nice beer selection? I loved the pie, they had great sausage and it was hot when we got it. The waitress was solid, the prices acceptable and the restaurant good looking enough.",5,0,1,0,0,DXwSYgiXqIVNdO9dazel6w
8/23/2011,tt3TcX0oYcqfmlfVPeBpug,pGIkvHwVTsktrYM3GXOkNQ,"The food at Chicago Diner is overpriced - even for vegetarian and vegan fare, predictable, and mediocre.  That said, the food is very palatable, and while I've never had a dish I thought was terrible, I've also never had a dish I thought was absolutely delightful.  I have only eaten there a handful of times over the past few years, and I'm never turned off enough to never return, but I'm never impressed enough to make the trip of my on volition. Ironically, given the typical Wrigleyville douchebag locale, the Chicago Diner is staffed by apparently lost hipsters.  They provide solid service and are generally physically attractive and very well-groomed in disheveled art school chic.",3,0,1,3,0,o54U2VkQama8FI30qDkWvw
1/11/2012,BcZxFZJFWLCyvixh0BjE_Q,EQbOFZe_E6TiV6OqvuWmYQ,I dont know what to say but if i had to eat i would die eating in here...I love this place,5,0,0,0,1,1iehp7Z2kejBq3RSeb4Dxg
2/3/2009,_r3NO88JtqEDoUO9gOy5Ug,IR_ndmy33-vPVkSNCpLJdA,"They have all kinds of hot dogs or sausages in buns, that you can try and enjoy. It is much better than the Supergawg place on millwaukee and devon. Recently they have been on TV. Good place.,",5,0,0,0,1,HOJqzz1WvOmeR9oESJ4d9A
6/7/2009,UzmzkCEcXqpkLBkHVdpNrg,QMsufOEbqr1EhmcYLqVB0g,"Thirsty for a cocktail?  If you're looking for something new...something that you can't really compare to any other place serving cocktails...check out Violet Hour.  No other establishment that I've been to takes as much pride in making a solid cocktail as these guys do.  They try hard to keep it mysterious.  First, there are no signs or anything that says ""Violet Hour"" outside.   You wait outside on the sidewalk before a host- who likes like a body guard/secret service agent- permits you to enter through a dark tunnel which leads to a room that looks like Versailles in France.  The bartenders are highly skilled artists who take pride in their work.  You'll spend some good money on a drink, but you'll never forget it.  I recommend bringing friends from out of town in order to give them a little taste of a truly authentic Wicker Park establishment.",4,1,1,0,0,oEFJ29zAQaCNnQzebHQvpg
1/13/2012,IOcbOJnRGoojZH0G6Q--gw,kfmEIGXOmKXMfVnmFWVB_w,"New years day, my family and I wanted to try something new, so we pop up on yelp and see the great reviews for this place, so we decided to try it. The Place was packed and understandable so we made a reservation and explored the area while we were waiting to be called, so we're in the gift shop across the street when the manager comes yelling in at us for not picking up the phone, so they sent us upstairs where we stood outside in the cold while no one came  to open the door for us until a nice customer of the restaurant had to stand up from his seat to open it for us. So the waiter look baffled as we walk in like we didn't belong there, Then after he guides us to our seats, We sit for a long period of time before they brought us our menus lol. Now that was just what we saw in their service lets go on to food.We looked around in the old broken menus for a while and decided to pick their deluxe hotpot special, thinking that trying something new might be interesting so we wait over half an hour for our dinner to come out, back you wouldn't have guess what dish came out first... our desert  idk why they would even do that our appetizers came out some time after, so we left the desert lying around. The appetizers were average compared to other restaurants we've eaten at so not much to say there.So during all of this we were humored by their staff which I could have sworn did not know proper English except for our first waiter who we could see did not want to be there. We never got a proper bottle of soy sauce and chili pepper sauce which we actually got up and asked for... in a Chinese restaurant for real? Okay so there other problems whit the service which I could go on rambling about but lets go to the main course.The hotpots came out, we tasted the stock in the pot, it was below average tasted kinda bland. The raw seafood and vegetables came out looked liked a regular setup for a hotpot meal, cooked up the seafood and vegetables and tried it. the seafood tasted old especially the mussels and squid. There was some positives about the meal i got to try some new items like fish meatballs and bamboo which tasted pretty good, but we didn't trust their vegetables. The meats came out, the beef was mostly fat tasted hard and old. The lamb after it was cooked tasted pretty much like beef with a bit more texture nothing special there. Oh yeah almost forgot about the sauces they did give us, my recommendation to you don't try it garlic sauce was terrible smelled like my old science fair project no lie. The barbecue sauce had some hard precipitate in it, tasted expired. They looked like they just came out of the freezer so we ate everything bland no sauce and never got that soy sauce. We ate the cold desert and so they brought us the bill... about $300 great they even included the tip ( which they did not deserve), way too overpriced and to end things off they didn't give us enough fortune cookies :) never coming back here again...",1,0,0,0,1,yBRaSkuYwFhYEoucDyD0lA
6/5/2011,tWTdlc,GeTWFhlcT2OOsORxA2vUtQ,"Good Italian food, parking across the street, never have to wait! I've been to Calo about five times now, and every meal has been great! Try the calamari with the spicy sauce!  I recommend any of the pizzas or pastas.  The wait staff is very attentive.   There was even a singer on the bar side singing Frank Sinatra songs throughout dinner which provided some nice ambiance during our meal.",4,0,0,0,0,oLM9piDKbj2PDgy-m3XEcQ
1/10/2011,eoACBNy8iMVvq6vIcn1v6Q,SK20CADC1aa69-osm86hCQ,"What a huge disappointment! �After reading (mostly) favorable Yelp reviews and having heard it was a good spot, a friend and I tried it for breakfast one weekday morning. �The service was great, and the place itself is cozy and warm. �The prices are fairly inflated, but I would not even mention this if the food was worth it. �Unfortunately, it was not - not by a long-shot. �(The coffee was good, however.) �My classic eggs benedict was fairly tasteless: hard muffin, so-so eggs, lousy hollandaise, and ham I could find better at any sandwich joint. �The accompanying potatoes were lukewarm and tasteless. �The plate had looked so pretty, though, including a big slice of melon. � Also tasteless and hard - not nearly ripe. �I did not finish the dish, and my friend who had a frittata did not finish his either; his verdict was mediocre all around. �At the price of ten plus for each, this is a terrible value. �Because the location is convenient and the restaurant itself inviting, I was very disappointed. �I will not be back.",2,0,0,0,1,tCkwBTuEFvhuaBoEUWqbuQ
5/10/2011,T3kc74g0uPA4muWIakoDDA,8wfPH1AFEA5NhowHz3k2CA,"Stopped here the last night of my bachelor party. The condo we were staying at was a third of a mile away, so it was really convenient. Great selection of bottles and taps. The have a menu listing of both, so you don't have to strain your eyes looking at the wall of bottles available. The first floor is a bar in the front and seating for food in the back. Both were packed, but we found room in the bar area upstairs (which is cash only). Prices were relatively reasonable, perhaps a smidge high, but for the quantity of quality choices they have available, I can't complain. I would like to go back and try dinner sometime, but the bar suited our purposes perfectly for that night. I got to try a Goose Island Bourbon County (draft), a St. Bernardus Abt 12 (bottle), and a 3 Fonteinen Oude Geuze (bottle, $$$). Bar staff is knowledgeable and friendly, the latter of which was a pleasant surprise considering how busy they were. This was definitely one of the better beer bars I've ever been to and would not hesitate to return if I was in Chicago. Wish I could give it 4.5 stars. Five is a little too epic of a rating for it and four just doesn't seem fair.",4,0,0,0,0,sR4EOfPuI-at41uIxIZPhw
2/5/2010,DxoFpTiWSTjK8PFv6xRoZA,6cm83d9P1JNk0NrS33CK3g,"I LOVE 90 MILES CUBAN CAFE! My partner and I have visited 90 Miles on a few different occasions, and always left VERY satisfied!  I have had the Veggie Sandwich and it is SO GOOD!  I like it so much, that I am afraid that I wont want to try anything else (is that really so bad?).   On the side we order the Fried Plantains, which make the meal special and unique.   Aside from the delicious food, the ambiance of this small restaurant is great.  The walls are covered with cuban newspaper and magazine ads, which make for great conversation while waiting for your order.  If you haven't already tried 90 Miles, I recommend that you go this weekend for lunch... you will LOVE it too!",5,0,0,0,0,IuFEm-19YYh49T5ZlvwkDA
3/12/2006,4Rz2OLg0Gj3B44BBktBWNg,eeOGdkd608xxi6IZJJXKJA,"This place has that elusive independent coffee house feel, but with some rather tasty food to go with it. I love going there for breakfast. Try their orange brioche french toast, or the pancakes du jour. Just try to get there early... they get packed VERY quickly.",5,0,0,0,1,qqax04alS3UPx0Yp4jJNDQ
